timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1684310072109,2,Sign Out-0,302,Found,Thread Group 1-6,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310072111,2,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310072150,4,Sign Out,200,OK,Thread Group 1-7,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310072150,2,Sign Out-0,302,Found,Thread Group 1-7,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310072152,2,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073155,5,Sign Out,200,OK,Thread Group 1-13,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310073155,3,Sign Out-0,302,Found,Thread Group 1-13,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310073158,2,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073161,10,Sign Out,200,OK,Thread Group 1-16,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310073161,3,Sign Out-0,302,Found,Thread Group 1-16,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310073164,7,Sign Out-1,200,OK,Thread Group 1-16,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,7,0,0
1684310073164,11,Sign Out,200,OK,Thread Group 1-12,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,5,0,0
1684310073164,5,Sign Out-0,302,Found,Thread Group 1-12,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1684310073169,6,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,6,0,0
1684310073178,10,Sign Out,200,OK,Thread Group 1-11,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310073178,3,Sign Out-0,302,Found,Thread Group 1-11,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310073181,7,Sign Out-1,200,OK,Thread Group 1-11,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,7,0,0
1684310073191,8,Sign Out,200,OK,Thread Group 1-18,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,6,0,0
1684310073191,6,Sign Out-0,302,Found,Thread Group 1-18,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,6,0,0
1684310073197,2,Sign Out-1,200,OK,Thread Group 1-18,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073217,4,Sign Out,200,OK,Thread Group 1-14,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310073217,3,Sign Out-0,302,Found,Thread Group 1-14,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310073220,1,Sign Out-1,200,OK,Thread Group 1-14,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,1,0,0
1684310073220,3,Sign Out,200,OK,Thread Group 1-19,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,1,0,0
1684310073220,1,Sign Out-0,302,Found,Thread Group 1-19,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684310073221,2,Sign Out-1,200,OK,Thread Group 1-19,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073223,3,Sign Out,200,OK,Thread Group 1-10,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,1,0,0
1684310073223,1,Sign Out-0,302,Found,Thread Group 1-10,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684310073224,2,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073233,2,Home,200,OK,Thread Group 1-1,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1684310073240,6,Sign Out,200,OK,Thread Group 1-9,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310073240,3,Sign Out-0,302,Found,Thread Group 1-9,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310073243,3,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310073265,4,Sign Out,200,OK,Thread Group 1-15,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073265,2,Sign Out-0,302,Found,Thread Group 1-15,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310073267,2,Sign Out-1,200,OK,Thread Group 1-15,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073286,4,Home,200,OK,Thread Group 1-2,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,4,0,0
1684310073286,6,Sign Out,200,OK,Thread Group 1-20,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310073286,4,Sign Out-0,302,Found,Thread Group 1-20,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1684310073290,2,Sign Out-1,200,OK,Thread Group 1-20,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073298,6,Sign Out,200,OK,Thread Group 1-17,text,true,,6095,1216,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073298,2,Sign Out-0,302,Found,Thread Group 1-17,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310073301,3,Sign Out-1,200,OK,Thread Group 1-17,text,true,,5762,569,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310073377,4,Sign Out,200,OK,Thread Group 1-21,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073377,2,Sign Out-0,302,Found,Thread Group 1-21,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310073379,2,Sign Out-1,200,OK,Thread Group 1-21,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073441,6,Sign Out,200,OK,Thread Group 1-22,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073441,2,Sign Out-0,302,Found,Thread Group 1-22,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310073443,4,Sign Out-1,200,OK,Thread Group 1-22,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310073477,2,Home,200,OK,Thread Group 1-3,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1684310073489,3,Home,200,OK,Thread Group 1-5,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1684310073505,5,Sign Out,200,OK,Thread Group 1-24,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310073505,3,Sign Out-0,302,Found,Thread Group 1-24,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310073508,2,Sign Out-1,200,OK,Thread Group 1-24,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073553,2,Home,200,OK,Thread Group 1-4,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1684310073561,4,Sign Out,200,OK,Thread Group 1-23,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073561,2,Sign Out-0,302,Found,Thread Group 1-23,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310073563,2,Sign Out-1,200,OK,Thread Group 1-23,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073596,4,Sign Out,200,OK,Thread Group 1-25,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073596,2,Sign Out-0,302,Found,Thread Group 1-25,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310073598,2,Sign Out-1,200,OK,Thread Group 1-25,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310073623,1,Home,200,OK,Thread Group 1-6,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310073679,1,Home,200,OK,Thread Group 1-8,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310073680,3,Home,200,OK,Thread Group 1-7,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1684310074710,1,Home,200,OK,Thread Group 1-12,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310074729,1,Home,200,OK,Thread Group 1-13,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310074759,2,Main Catalog,200,OK,Thread Group 1-1,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310074762,2,Home,200,OK,Thread Group 1-11,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1684310074770,2,Home,200,OK,Thread Group 1-16,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1684310074786,2,Home,200,OK,Thread Group 1-10,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1684310074796,2,Home,200,OK,Thread Group 1-18,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1684310074811,1,Home,200,OK,Thread Group 1-19,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310074816,1,Home,200,OK,Thread Group 1-14,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310074818,2,Home,200,OK,Thread Group 1-9,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1684310074824,1,Home,200,OK,Thread Group 1-15,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310074837,3,Main Catalog,200,OK,Thread Group 1-2,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1684310074844,1,Home,200,OK,Thread Group 1-20,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310074864,1,Home,200,OK,Thread Group 1-17,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310074981,1,Home,200,OK,Thread Group 1-21,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310075012,6,Main Catalog,200,OK,Thread Group 1-3,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1684310075020,1,Home,200,OK,Thread Group 1-22,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310075076,2,Main Catalog,200,OK,Thread Group 1-5,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310075096,3,Main Catalog,200,OK,Thread Group 1-4,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1684310075103,1,Home,200,OK,Thread Group 1-23,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310075111,2,Home,200,OK,Thread Group 1-24,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1684310075185,1,Home,200,OK,Thread Group 1-25,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684310075219,2,Main Catalog,200,OK,Thread Group 1-6,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310075218,3,Main Catalog,200,OK,Thread Group 1-8,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1684310075279,2,Main Catalog,200,OK,Thread Group 1-7,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076261,2,Main Catalog,200,OK,Thread Group 1-13,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076267,2,Main Catalog,200,OK,Thread Group 1-12,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076325,3,Main Catalog,200,OK,Thread Group 1-18,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076325,3,Main Catalog,200,OK,Thread Group 1-11,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076327,7,Main Catalog,200,OK,Thread Group 1-14,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1684310076334,4,Main Catalog,200,OK,Thread Group 1-16,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1684310076355,5,Login,200,OK,Thread Group 1-1,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076355,3,Login-0,302,Found,Thread Group 1-1,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310076358,2,Login-1,200,OK,Thread Group 1-1,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076360,2,Main Catalog,200,OK,Thread Group 1-19,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076364,7,Main Catalog,200,OK,Thread Group 1-15,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1684310076373,8,Main Catalog,200,OK,Thread Group 1-10,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1684310076379,13,Login,200,OK,Thread Group 1-2,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076379,3,Login-0,302,Found,Thread Group 1-2,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310076382,10,Login-1,200,OK,Thread Group 1-2,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,10,0,0
1684310076417,3,Main Catalog,200,OK,Thread Group 1-9,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076434,2,Main Catalog,200,OK,Thread Group 1-17,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076444,2,Main Catalog,200,OK,Thread Group 1-20,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076531,2,Main Catalog,200,OK,Thread Group 1-21,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076537,3,Main Catalog,200,OK,Thread Group 1-22,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076551,5,Login,200,OK,Thread Group 1-3,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076551,3,Login-0,302,Found,Thread Group 1-3,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310076555,1,Login-1,200,OK,Thread Group 1-3,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,1,0,0
1684310076602,5,Login,200,OK,Thread Group 1-4,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076602,2,Login-0,302,Found,Thread Group 1-4,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,2,0,0
1684310076604,3,Login-1,200,OK,Thread Group 1-4,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076643,6,Login,200,OK,Thread Group 1-5,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310076643,4,Login-0,302,Found,Thread Group 1-5,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,4,0,0
1684310076647,2,Login-1,200,OK,Thread Group 1-5,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076668,2,Main Catalog,200,OK,Thread Group 1-23,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076675,3,Main Catalog,200,OK,Thread Group 1-24,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076702,2,Main Catalog,200,OK,Thread Group 1-25,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076738,5,Login,200,OK,Thread Group 1-8,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076738,3,Login-0,302,Found,Thread Group 1-8,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310076741,2,Login-1,200,OK,Thread Group 1-8,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310076798,4,Login,200,OK,Thread Group 1-7,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310076798,3,Login-0,302,Found,Thread Group 1-7,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310076801,1,Login-1,200,OK,Thread Group 1-7,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,1,0,0
1684310076807,6,Login,200,OK,Thread Group 1-6,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310076807,4,Login-0,302,Found,Thread Group 1-6,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,4,0,0
1684310076811,2,Login-1,200,OK,Thread Group 1-6,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310077783,9,Login,200,OK,Thread Group 1-12,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310077783,3,Login-0,302,Found,Thread Group 1-12,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310077786,6,Login-1,200,OK,Thread Group 1-12,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,6,0,0
1684310077836,5,Login,200,OK,Thread Group 1-13,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310077836,3,Login-0,302,Found,Thread Group 1-13,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310077839,2,Login-1,200,OK,Thread Group 1-13,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310077846,8,Login,200,OK,Thread Group 1-18,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,6,0,0
1684310077846,6,Login-0,302,Found,Thread Group 1-18,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,6,0,0
1684310077852,2,Login-1,200,OK,Thread Group 1-18,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310077860,5,Login,200,OK,Thread Group 1-11,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310077860,3,Login-0,302,Found,Thread Group 1-11,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310077863,2,Login-1,200,OK,Thread Group 1-11,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310077877,9,Login,200,OK,Thread Group 1-16,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,7,0,0
1684310077877,7,Login-0,302,Found,Thread Group 1-16,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,7,0,0
1684310077884,2,Login-1,200,OK,Thread Group 1-16,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
