timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1684310077902,7,Login,200,OK,Thread Group 1-14,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310077902,3,Login-0,302,Found,Thread Group 1-14,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310077905,4,Login-1,200,OK,Thread Group 1-14,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310077905,6,Login,200,OK,Thread Group 1-10,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310077905,2,Login-0,302,Found,Thread Group 1-10,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,2,0,0
1684310077907,4,Login-1,200,OK,Thread Group 1-10,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310077925,5,Login,200,OK,Thread Group 1-15,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310077925,4,Login-0,302,Found,Thread Group 1-15,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,4,0,0
1684310077929,1,Login-1,200,OK,Thread Group 1-15,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,1,0,0
1684310077915,30,Login,200,OK,Thread Group 1-19,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,5,0,0
1684310077915,5,Login-0,302,Found,Thread Group 1-19,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,5,0,0
1684310077920,25,Login-1,200,OK,Thread Group 1-19,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,25,0,0
1684310077957,3,Dogs,200,OK,Thread Group 1-1,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310077972,10,Login,200,OK,Thread Group 1-17,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,8,0,0
1684310077972,8,Login-0,302,Found,Thread Group 1-17,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,8,0,0
1684310077980,2,Login-1,200,OK,Thread Group 1-17,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310077982,11,Login,200,OK,Thread Group 1-20,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,6,0,0
1684310077982,6,Login-0,302,Found,Thread Group 1-20,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,6,0,0
1684310077988,5,Login-1,200,OK,Thread Group 1-20,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,5,0,0
1684310077984,3,Dogs,200,OK,Thread Group 1-2,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310078004,5,Login,200,OK,Thread Group 1-9,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310078004,3,Login-0,302,Found,Thread Group 1-9,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310078007,2,Login-1,200,OK,Thread Group 1-9,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310078044,4,Login,200,OK,Thread Group 1-21,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310078044,2,Login-0,302,Found,Thread Group 1-21,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,2,0,0
1684310078046,2,Login-1,200,OK,Thread Group 1-21,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310078055,8,Login,200,OK,Thread Group 1-22,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,6,0,0
1684310078055,6,Login-0,302,Found,Thread Group 1-22,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,6,0,0
1684310078061,2,Login-1,200,OK,Thread Group 1-22,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310078144,3,Dogs,200,OK,Thread Group 1-3,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310078179,3,Dogs,200,OK,Thread Group 1-4,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310078186,4,Dogs,200,OK,Thread Group 1-5,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,4,0,0
1684310078186,10,Login,200,OK,Thread Group 1-23,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,5,0,0
1684310078186,5,Login-0,302,Found,Thread Group 1-23,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,5,0,0
1684310078191,5,Login-1,200,OK,Thread Group 1-23,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,5,0,0
1684310078212,5,Login,200,OK,Thread Group 1-25,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310078212,3,Login-0,302,Found,Thread Group 1-25,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,3,0,0
1684310078215,2,Login-1,200,OK,Thread Group 1-25,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310078278,4,Login,200,OK,Thread Group 1-24,text,true,,5262,1715,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310078278,2,Login-0,302,Found,Thread Group 1-24,,true,,193,985,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action,2,0,0
1684310078280,2,Login-1,200,OK,Thread Group 1-24,text,true,,5069,730,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310078323,3,Dogs,200,OK,Thread Group 1-7,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310078344,2,Dogs,200,OK,Thread Group 1-8,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684310078348,3,Dogs,200,OK,Thread Group 1-6,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310079372,2,Dogs,200,OK,Thread Group 1-12,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684310079377,3,Dogs,200,OK,Thread Group 1-18,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310079395,2,Dogs,200,OK,Thread Group 1-13,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684310079414,3,Dogs,200,OK,Thread Group 1-11,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310079417,1,Dogs,200,OK,Thread Group 1-16,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684310079435,4,Dogs,200,OK,Thread Group 1-10,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,4,0,0
1684310079458,2,Dogs,200,OK,Thread Group 1-19,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684310079481,3,Dogs,200,OK,Thread Group 1-14,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310079502,3,Dogs,200,OK,Thread Group 1-15,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310079531,5,Sign Out,200,OK,Thread Group 1-1,text,true,,5255,1285,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079531,2,Sign Out-0,302,Found,Thread Group 1-1,,true,,333,647,25,25,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310079533,3,Sign Out-1,200,OK,Thread Group 1-1,text,true,,4922,638,25,25,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310079533,6,Dogs,200,OK,Thread Group 1-20,text,true,,4090,248,24,24,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1684310079563,6,Sign Out,200,OK,Thread Group 1-2,text,true,,5255,1285,24,24,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079567,2,Dogs,200,OK,Thread Group 1-17,text,true,,4090,248,24,24,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684310079563,2,Sign Out-0,302,Found,Thread Group 1-2,,true,,333,647,24,24,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310079565,4,Sign Out-1,200,OK,Thread Group 1-2,text,true,,4922,638,24,24,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310079578,3,Dogs,200,OK,Thread Group 1-21,text,true,,4090,248,23,23,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310079583,3,Dogs,200,OK,Thread Group 1-9,text,true,,4090,248,23,23,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310079641,4,Dogs,200,OK,Thread Group 1-22,text,true,,4090,248,23,23,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310079669,5,Sign Out,200,OK,Thread Group 1-3,text,true,,6095,1216,23,23,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079669,2,Sign Out-0,302,Found,Thread Group 1-3,,true,,333,647,23,23,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310079672,2,Sign Out-1,200,OK,Thread Group 1-3,text,true,,5762,569,23,23,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079728,4,Sign Out,200,OK,Thread Group 1-4,text,true,,5255,1285,22,22,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079728,2,Sign Out-0,302,Found,Thread Group 1-4,,true,,333,647,22,22,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310079730,2,Sign Out-1,200,OK,Thread Group 1-4,text,true,,4922,638,22,22,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079750,4,Dogs,200,OK,Thread Group 1-25,text,true,,4090,248,21,21,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,4,0,0
1684310079754,4,Sign Out,200,OK,Thread Group 1-5,text,true,,5255,1285,21,21,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079754,2,Sign Out-0,302,Found,Thread Group 1-5,,true,,333,647,21,21,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310079756,2,Sign Out-1,200,OK,Thread Group 1-5,text,true,,4922,638,21,21,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079769,3,Dogs,200,OK,Thread Group 1-23,text,true,,4090,248,20,20,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1684310079819,2,Dogs,200,OK,Thread Group 1-24,text,true,,4090,248,20,20,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684310079857,5,Sign Out,200,OK,Thread Group 1-6,text,true,,5255,1285,20,20,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310079857,3,Sign Out-0,302,Found,Thread Group 1-6,,true,,333,647,20,20,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310079860,2,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4922,638,20,20,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079889,5,Sign Out,200,OK,Thread Group 1-8,text,true,,5255,1285,19,19,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310079889,3,Sign Out-0,302,Found,Thread Group 1-8,,true,,333,647,19,19,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310079892,2,Sign Out-1,200,OK,Thread Group 1-8,text,true,,4922,638,19,19,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079900,4,Sign Out,200,OK,Thread Group 1-7,text,true,,5255,1285,18,18,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310079900,2,Sign Out-0,302,Found,Thread Group 1-7,,true,,333,647,18,18,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310079902,2,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4922,638,18,18,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310080907,5,Sign Out,200,OK,Thread Group 1-12,text,true,,5255,1285,17,17,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310080907,2,Sign Out-0,302,Found,Thread Group 1-12,,true,,333,647,17,17,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310080909,3,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4922,638,17,17,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310080949,4,Sign Out,200,OK,Thread Group 1-18,text,true,,5255,1285,16,16,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310080949,2,Sign Out-0,302,Found,Thread Group 1-18,,true,,333,647,16,16,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310080951,2,Sign Out-1,200,OK,Thread Group 1-18,text,true,,4922,638,16,16,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310080960,6,Sign Out,200,OK,Thread Group 1-16,text,true,,5255,1285,15,15,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310080960,2,Sign Out-0,302,Found,Thread Group 1-16,,true,,333,647,15,15,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310080962,4,Sign Out-1,200,OK,Thread Group 1-16,text,true,,4922,638,15,15,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310080963,5,Sign Out,200,OK,Thread Group 1-10,text,true,,5255,1285,14,14,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,1,0,0
1684310080963,1,Sign Out-0,302,Found,Thread Group 1-10,,true,,333,647,14,14,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684310080964,4,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4922,638,14,14,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310080967,5,Sign Out,200,OK,Thread Group 1-11,text,true,,5255,1285,13,13,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310080967,2,Sign Out-0,302,Found,Thread Group 1-11,,true,,333,647,13,13,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310080969,3,Sign Out-1,200,OK,Thread Group 1-11,text,true,,4922,638,13,13,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310080989,4,Sign Out,200,OK,Thread Group 1-13,text,true,,5255,1285,12,12,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310080989,2,Sign Out-0,302,Found,Thread Group 1-13,,true,,333,647,12,12,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310080991,2,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4922,638,12,12,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081036,4,Sign Out,200,OK,Thread Group 1-19,text,true,,5255,1285,11,11,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081036,2,Sign Out-0,302,Found,Thread Group 1-19,,true,,333,647,11,11,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310081038,2,Sign Out-1,200,OK,Thread Group 1-19,text,true,,4922,638,11,11,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081075,5,Sign Out,200,OK,Thread Group 1-14,text,true,,5255,1285,10,10,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310081075,4,Sign Out-0,302,Found,Thread Group 1-14,,true,,333,647,10,10,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1684310081079,1,Sign Out-1,200,OK,Thread Group 1-14,text,true,,4922,638,10,10,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,1,0,0
1684310081080,4,Sign Out,200,OK,Thread Group 1-15,text,true,,5255,1285,9,9,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081080,2,Sign Out-0,302,Found,Thread Group 1-15,,true,,333,647,9,9,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310081082,2,Sign Out-1,200,OK,Thread Group 1-15,text,true,,4922,638,9,9,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081105,5,Sign Out,200,OK,Thread Group 1-17,text,true,,5255,1285,8,8,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081105,2,Sign Out-0,302,Found,Thread Group 1-17,,true,,333,647,8,8,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310081107,3,Sign Out-1,200,OK,Thread Group 1-17,text,true,,4922,638,8,8,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310081105,7,Sign Out,200,OK,Thread Group 1-21,text,true,,5255,1285,7,7,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310081105,4,Sign Out-0,302,Found,Thread Group 1-21,,true,,333,647,7,7,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1684310081109,3,Sign Out-1,200,OK,Thread Group 1-21,text,true,,4922,638,7,7,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310081112,7,Sign Out,200,OK,Thread Group 1-20,text,true,,5255,1285,6,6,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310081112,3,Sign Out-0,302,Found,Thread Group 1-20,,true,,333,647,6,6,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310081115,4,Sign Out-1,200,OK,Thread Group 1-20,text,true,,4922,638,6,6,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,4,0,0
1684310081146,6,Sign Out,200,OK,Thread Group 1-9,text,true,,5255,1285,5,5,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,3,0,0
1684310081146,3,Sign Out-0,302,Found,Thread Group 1-9,,true,,333,647,5,5,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1684310081150,2,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4922,638,5,5,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081205,11,Sign Out,200,OK,Thread Group 1-22,text,true,,6095,1216,4,4,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081205,2,Sign Out-0,302,Found,Thread Group 1-22,,true,,333,647,4,4,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310081208,8,Sign Out-1,200,OK,Thread Group 1-22,text,true,,5762,569,4,4,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,8,0,0
1684310081282,10,Sign Out,200,OK,Thread Group 1-25,text,true,,5255,1285,3,3,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081282,2,Sign Out-0,302,Found,Thread Group 1-25,,true,,333,647,3,3,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310081285,7,Sign Out-1,200,OK,Thread Group 1-25,text,true,,4922,638,3,3,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,7,0,0
1684310081359,7,Sign Out,200,OK,Thread Group 1-23,text,true,,5255,1285,2,2,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081359,2,Sign Out-0,302,Found,Thread Group 1-23,,true,,333,647,2,2,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310081361,5,Sign Out-1,200,OK,Thread Group 1-23,text,true,,4922,638,2,2,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,5,0,0
1684310081364,4,Sign Out,200,OK,Thread Group 1-24,text,true,,5255,1285,1,1,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
1684310081364,2,Sign Out-0,302,Found,Thread Group 1-24,,true,,333,647,1,1,http://127.0.0.1:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1684310081366,2,Sign Out-1,200,OK,Thread Group 1-24,text,true,,4922,638,1,1,http://127.0.0.1:8080/jpetstore/actions/Catalog.action,2,0,0
